"","Respondent.ID","Start_Date","Age","Gender","Continent","Highest_Education","SES","Social_media_used_most","Hours_use","Seen_vaccines_post","SM_influence","Trust_most","MMR_autism","Disease_rare","Parents_decide","Neurological_problems","Handle_multiple","CDC_not_trustworthy","Follow_recommendation","Vaccine_risk","Measles_efficacy","Avoid_death","Data_publicity","Protect_immunocompromised"
"621",10167107576,"8/17/18 16:26","35-44","Female","North America, United States","Master_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"622",10167106145,"8/17/18 16:25","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"623",10167096531,"8/17/18 16:17","18-24","Male","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"624",10167090748,"8/17/18 16:13","18-24","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","Unsure","False","True","Unsure","Unsure","True","True","True"
"625",10167086763,"8/17/18 16:10","35-44","Male","North America, United States","Associate_Degree","Lower Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"626",10167083803,"8/17/18 16:07","18-24","Female","North America, United States","High_school","Lower Class","Twitter","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"627",10167062283,"8/17/18 15:51","25-34","Female","North America, United States","Professional_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","Unsure","False","True","Unsure","False","Unsure","True","Unsure","Unsure","True","True","True"
"628",10167059867,"8/17/18 15:49","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"629",10167054938,"8/17/18 15:46","25-34","Female","North America, United States","High_school","Middle Class","Facebook","5-6","Yes","Influenced_better","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"630",10167051074,"8/17/18 15:43","18-24","Female","North America, United States","Associate_Degree","Upper Class","Twitter","0-2","Yes","No_influence","Internet","False","False","True","True","False","True","True","True","True","True","Unsure","True"
"631",10167049010,"8/17/18 15:32","25-34","Female","North America, United States","Associate_Degree","Middle Class","Twitter","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","False","Unsure","True","True","True","True"
"632",10167048781,"8/17/18 15:41","35-44","Female","Europe","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"633",10167048681,"8/17/18 15:41","18-24","Male","Europe","High_school","Middle Class","Twitter","7-8","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"634",10167025467,"8/17/18 15:25","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"635",10167014905,"8/17/18 15:18","18-24","Female","North America, United States","High_school","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","True","True","True","True","True"
"636",10167014392,"8/17/18 15:17","65+","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","Unsure","False","True","True","True","True","Unsure","True"
"637",10167010136,"8/17/18 15:00","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","Unsure","True"
"638",10167009878,"8/17/18 15:14","35-44","Female","North America, United States","High_school","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"639",10167009524,"8/17/18 15:14","25-34","Male","Europe","High_school","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","Unsure","False","False","Unsure","False","Unsure","False","False","False","True","Unsure","False"
"640",10167002364,"8/17/18 15:09","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","Unsure","True"
"641",10166989188,"8/17/18 15:00","18-24","Female","South America","High_school","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"642",10166986711,"8/17/18 14:58","45-54","Female","North America, Other","Bachelor_Degree","Middle Class","Facebook","0-2","No","Not_seen","Doctors","Unsure","False","True","Unsure","Unsure","True","True","True","Unsure","True","True","True"
"643",10166984039,"8/17/18 14:57","25-34","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","Influenced_worse","Internet","Unsure","False","True","True","Unsure","True","True","False","False","False","True","True"
"644",10166979454,"8/17/18 14:54","25-34","Female","North America, United States","High_school","Middle Class","Twitter","5-6","Yes","Influenced_worse","Doctors","Unsure","Unsure","True","True","True","True","Unsure","False","Unsure","Unsure","True","True"
"645",10166979437,"8/17/18 14:54","18-24","Other / Prefer not to answer","Asia","Bachelor_Degree","Middle Class","Facebook","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"646",10166976238,"8/17/18 14:52","55-64","Female","North America, United States","Master_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"647",10166972471,"8/17/18 14:49","18-24","Female","Europe","High_school","Lower Class","Twitter","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"648",10166969833,"8/17/18 14:48","18-24","Female","Africa","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","False","Unsure","True","True","Unsure","True"
"649",10166965323,"8/17/18 14:44","25-34","Female","North America, United States","Associate_Degree","Lower Class","Twitter","7-8","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"650",10166965321,"8/17/18 14:45","18-24","Female","North America, United States","Bachelor_Degree","Lower Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"651",10166962099,"8/17/18 14:42","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"652",10166961680,"8/17/18 14:42","25-34","Female","North America, Other","Bachelor_Degree","Middle Class","Other (please specify)","7-8","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"653",10166955592,"8/17/18 14:38","25-34","Female","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"654",10166939528,"8/17/18 14:28","18-24","Female","North America, United States","High_school","Middle Class","Instagram","3-4","Yes","Influenced_better","Doctors","False","False","True","False","False","False","True","True","True","True","Unsure","True"
"655",10166929880,"8/17/18 14:21","18-24","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","Unsure","Unsure","Unsure","True","Unsure","True","True","True","True"
"656",10166926155,"8/17/18 14:19","18-24","Female","North America, United States","High_school","Lower Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","Unsure","False","False","True","True","True","True","True","True","True"
"657",10166916494,"8/17/18 14:12","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","Unsure","Unsure","True","True"
"658",10166913956,"8/17/18 14:10","25-34","Female","Europe","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"659",10166908601,"8/17/18 14:07","65+","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"660",10166894566,"8/17/18 13:58","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","Influenced_worse","Internet","False","Unsure","True","Unsure","True","True","True","True","True","True","Unsure","True"
"661",10166890324,"8/17/18 13:56","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","Unsure","Unsure","Unsure","Unsure","True","True","Unsure","Unsure"
"662",10166888837,"8/17/18 13:54","18-24","Female","Europe","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","True","True","True","Unsure","True"
"663",10166879572,"8/17/18 13:49","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"664",10166877331,"8/17/18 13:48","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"665",10166866952,"8/17/18 13:41","18-24","Female","Europe","Associate_Degree","Lower Class","Instagram","5-6","Yes","No_influence","Internet","False","False","True","Unsure","Unsure","True","False","Unsure","Unsure","Unsure","Unsure","Unsure"
"666",10166861765,"8/17/18 13:38","18-24","Female","Europe","High_school","Lower Class","Twitter","5-6","Yes","No_influence","Doctors","False","False","True","Unsure","False","Unsure","True","True","True","True","Unsure","True"
"667",10166847464,"8/17/18 13:29","18-24","Female","North America, United States","High_school","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","True","False","False","Unsure","True","Unsure","Unsure","True","Unsure","True"
"668",10166813775,"8/17/18 13:09","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"669",10166810263,"8/17/18 13:07","18-24","Male","North America, Other","Associate_Degree","Middle Class","Facebook","9+","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","False","True","True","True","True"
"670",10166809241,"8/17/18 13:06","18-24","Female","North America, Other","High_school","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","Unsure","True","Unsure","True","True","True","True"
"671",10166808839,"8/17/18 13:05","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","Unsure","False","Unsure","Unsure","True","True","Unsure","True","Unsure","True"
"672",10166807557,"8/17/18 13:05","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","True","True","True","Unsure","True"
"673",10166801445,"8/17/18 13:01","18-24","Female","Europe","High_school","Middle Class","Twitter","5-6","Yes","No_influence","Doctors","False","Unsure","False","Unsure","False","Unsure","Unsure","True","True","Unsure","Unsure","True"
"674",10166801403,"8/17/18 13:01","18-24","Male","North America, United States","High_school","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","False","True"
"675",10166797665,"8/17/18 12:59","18-24","Female","North America, United States","High_school","Middle Class","Twitter","5-6","Yes","Influenced_better","Internet","False","False","False","Unsure","False","False","True","True","True","True","Unsure","True"
"676",10166784054,"8/17/18 12:51","55-64","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","5-6","Yes","No_influence","Doctors","False","False","True","False","Unsure","True","True","True","True","Unsure","False","True"
"677",10166772366,"8/17/18 12:44","25-34","Male","North America, United States","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"678",10166771223,"8/17/18 12:40","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","True","True","True","True","True","True","True"
"679",10166763601,"8/17/18 12:39","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","5-6","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","True","True","True","True"
"680",10166762803,"8/17/18 12:39","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"681",10166757458,"8/17/18 12:35","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","Unsure","True"
"682",10166757116,"8/17/18 12:35","45-54","Female","Australia/ Oceania","Associate_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"683",10166734817,"8/17/18 12:22","65+","Female","North America, Other","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","Unsure","False","True","True","True","Unsure","True","False","True","False","False","True"
"684",10166733865,"8/17/18 12:22","35-44","Female","North America, United States","Associate_Degree","Lower Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"685",10166728876,"8/17/18 12:19","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","The government","False","False","False","False","False","False","True","True","True","True","True","True"
"686",10166723968,"8/17/18 12:17","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"687",10166721302,"8/17/18 12:15","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"688",10166714028,"8/17/18 12:11","18-24","Female","North America, United States","Associate_Degree","Upper Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","Unsure","True","True","True","True","Unsure","True","True","True","Unsure","True"
"689",10166700107,"8/17/18 12:02","18-24","Female","Asia","High_school","Lower Class","Twitter","7-8","Yes","Influenced_better","Doctors","Unsure","False","True","Unsure","False","False","True","True","True","Unsure","Unsure","Unsure"
"690",10166699816,"8/17/18 12:02","25-34","Male","Europe","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"691",10166688098,"8/17/18 11:55","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","False","True","True","True","True","True"
"692",10166686965,"8/17/18 11:54","45-54","Female","North America, United States","Master_Degree","Upper Class","Twitter","0-2","Yes","Influenced_better","Doctors","False","False","False","False","True","False","True","True","True","True","True","True"
"693",10166682935,"8/17/18 11:52","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","3-4","Yes","Influenced_better","Doctors","False","False","False","False","Unsure","Unsure","True","True","True","True","True","True"
"694",10166679018,"8/17/18 11:49","18-24","Female","North America, United States","High_school","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"695",10166672774,"8/17/18 11:46","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Internet","True","False","True","True","True","True","False","True","False","False","True","False"
"696",10166668682,"8/17/18 11:44","25-34","Male","North America, United States","Associate_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"697",10166652240,"8/17/18 11:34","55-64","Male","North America, United States","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","True","False","False","False","True","True","True","True","True","True"
"698",10166652036,"8/17/18 11:34","18-24","Female","South America","High_school","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","Unsure","Unsure","True","True","True","True","Unsure","True"
"699",10166648541,"8/17/18 11:32","18-24","Male","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","True","False","Unsure","True","True","True","True","True","Unsure","True"
"700",10166648206,"8/17/18 11:32","25-34","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","True","Unsure","Unsure","True","True","True","True","True"
"701",10166625626,"8/17/18 11:19","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","Unsure","True","True","True","True"
"702",10166625322,"8/17/18 11:19","45-54","Female","North America, United States","Master_Degree","Upper Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"703",10166616883,"8/17/18 11:06","35-44","Female","North America, United States","Professional_Degree","Upper Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"704",10166610608,"8/17/18 11:11","45-54","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"705",10166607165,"8/17/18 11:09","18-24","Female","North America, United States","High_school","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","Unsure","True"
"706",10166601390,"8/17/18 11:06","55-64","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Internet","False","False","False","Unsure","False","Unsure","True","Unsure","True","True","Unsure","True"
"707",10166599576,"8/17/18 11:06","25-34","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"708",10166599538,"8/17/18 11:06","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"709",10166599285,"8/17/18 11:05","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","True","False","False","Unsure","True","Unsure","True","True","True","True"
"710",10166593371,"8/17/18 11:02","35-44","Female","North America, United States","Bachelor_Degree","Upper Class","Facebook","3-4","Yes","No_influence","Family","True","True","True","True","True","True","False","False","False","False","Unsure","False"
"711",10166591090,"8/17/18 11:01","65+","Female","North America, United States","Master_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"712",10166585737,"8/17/18 10:57","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"713",10166585156,"8/17/18 10:58","18-24","Male","North America, United States","High_school","Middle Class","Twitter","9+","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","False","True","True","True","True"
"714",10166582833,"8/17/18 10:57","18-24","Female","North America, United States","Associate_Degree","Lower Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"715",10166580645,"8/17/18 10:55","18-24","Female","North America, United States","High_school","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"716",10166572318,"8/17/18 10:50","25-34","Female","Australia/ Oceania","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"717",10166569904,"8/17/18 10:49","18-24","Female","North America, United States","Master_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","False","True","True","True","True","True"
"718",10166568106,"8/17/18 10:48","45-54","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","Unsure","False","False","Unsure","True","Unsure","True","Unsure","True","True"
"719",10166562566,"8/17/18 10:45","18-24","Male","North America, United States","High_school","Lower Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","False","True","True","True","True","Unsure","True"
"720",10166558204,"8/17/18 10:43","18-24","Female","North America, United States","Associate_Degree","Middle Class","Facebook","5-6","Yes","No_influence","Doctors","False","False","Unsure","False","Unsure","Unsure","True","Unsure","True","True","True","True"
"721",10166557764,"8/17/18 10:42","18-24","Male","North America, United States","High_school","Upper Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","Unsure","Unsure","Unsure","Unsure","True"
"722",10166555949,"8/17/18 10:41","25-34","Female","North America, United States","High_school","Lower Class","Facebook","3-4","Yes","No_influence","Doctors","Unsure","True","True","True","True","True","Unsure","False","Unsure","Unsure","True","False"
"723",10166555713,"8/17/18 10:41","18-24","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","False","True","True","True","True","True","True"
"724",10166554578,"8/17/18 10:41","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"725",10166551721,"8/17/18 10:39","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"726",10166550211,"8/17/18 10:38","35-44","Female","North America, United States","Associate_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Internet","True","False","True","True","True","True","False","False","False","Unsure","False","False"
"727",10166545586,"8/17/18 10:36","25-34","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","True","False","True","True","True","True","True","True"
"728",10166541796,"8/17/18 10:33","35-44","Female","North America, Other","Associate_Degree","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"729",10166526333,"8/17/18 10:26","18-24","Female","Europe","Associate_Degree","Lower Class","Twitter","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","Unsure","True","True","Unsure","True"
"730",10166525077,"8/17/18 10:06","45-54","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"731",10166519984,"8/17/18 10:22","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Instagram","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"732",10166513227,"8/17/18 10:19","18-24","Female","North America, United States","Bachelor_Degree","Upper Class","Instagram","9+","Yes","No_influence","Doctors","False","False","False","False","False","False","True","Unsure","True","True","True","True"
"733",10166505195,"8/17/18 10:15","18-24","Female","North America, United States","Associate_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","Unsure","True","True","True","True","True","True"
"734",10166503982,"8/17/18 10:14","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","Influenced_better","Doctors","False","False","False","False","Unsure","Unsure","True","Unsure","True","True","Unsure","True"
"735",10166500675,"8/17/18 10:12","35-44","Male","Europe","High_school","Lower Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","True","True","True","True","True","Unsure","True"
"736",10166495979,"8/17/18 10:10","35-44","Female","North America, United States","Associate_Degree","Middle Class","Facebook","0-2","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"737",10166492703,"8/17/18 10:08","18-24","Female","North America, United States","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","Unsure","False","Unsure","Unsure","False","True","True","Unsure","True","Unsure","True"
"738",10166480836,"8/17/18 10:02","18-24","Female","North America, United States","High_school","Middle Class","Twitter","5-6","Yes","Influenced_better","Family","False","False","False","Unsure","False","Unsure","True","True","True","True","True","True"
"739",10166477807,"8/17/18 10:01","18-24","Female","North America, Other","Bachelor_Degree","Middle Class","Instagram","0-2","Yes","No_influence","Doctors","False","False","False","False","Unsure","Unsure","True","True","True","True","Unsure","True"
"740",10166474691,"8/17/18 9:59","45-54","Male","Australia/ Oceania","Master_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"741",10166463839,"8/17/18 9:53","18-24","Female","Asia","High_school","Middle Class","Other (please specify)","5-6","Yes","No_influence","Internet","False","False","False","False","Unsure","Unsure","True","Unsure","True","True","Unsure","Unsure"
"742",10166463779,"8/17/18 9:54","18-24","Female","North America, United States","High_school","Middle Class","Twitter","5-6","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"743",10166457559,"8/17/18 9:50","18-24","Female","North America, United States","Associate_Degree","Lower Class","Twitter","9+","Yes","Influenced_better","Doctors","False","False","Unsure","Unsure","False","True","True","True","True","Unsure","True","True"
"744",10166451627,"8/17/18 9:47","18-24","Male","North America, United States","Bachelor_Degree","Middle Class","Twitter","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"745",10166443567,"8/17/18 9:44","18-24","Female","North America, United States","Associate_Degree","Middle Class","Instagram","5-6","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"746",10166442032,"8/17/18 9:43","18-24","Female","North America, United States","Associate_Degree","Middle Class","Instagram","3-4","Yes","No_influence","Doctors","False","False","True","False","False","True","True","True","True","True","True","True"
"747",10166436762,"8/17/18 9:40","18-24","Male","North America, United States","High_school","Upper Class","Twitter","0-2","Yes","Influenced_better","Doctors","False","False","True","Unsure","Unsure","False","True","Unsure","True","True","Unsure","True"
"748",10166430347,"8/17/18 9:37","35-44","Female","North America, United States","Bachelor_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"749",10166427615,"8/17/18 9:36","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"750",10166422663,"8/17/18 9:33","25-34","Female","Europe","Master_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","Unsure","False","False","False","False","True","True","True","True","True","True"
"751",10166421422,"8/17/18 9:32","35-44","Female","North America, United States","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","Unsure","False","False","False","True","True","True","True","True","True"
"752",10166408302,"8/17/18 9:26","25-34","Female","Australia/ Oceania","Master_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"753",10166408286,"8/17/18 9:26","35-44","Female","Australia/ Oceania","Bachelor_Degree","Lower Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"754",10166407799,"8/17/18 9:26","35-44","Male","North America, Other","Professional_Degree","Middle Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"755",10166407023,"8/17/18 9:25","25-34","Female","Australia/ Oceania","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"756",10166405808,"8/17/18 9:25","35-44","Female","North America, United States","Bachelor_Degree","Lower Class","Facebook","0-2","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"757",10166399662,"8/17/18 9:21","25-34","Male","Asia","Bachelor_Degree","Lower Class","Twitter","3-4","No","Not_seen","Doctors","False","False","False","False","False","False","True","True","Unsure","True","True","True"
"758",10166395482,"8/17/18 9:19","18-24","Female","North America, United States","Associate_Degree","Middle Class","Facebook","3-4","Yes","Influenced_better","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"759",10166389742,"8/17/18 9:17","45-54","Male","North America, Other","High_school","Middle Class","Facebook","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","True","True"
"760",10166385973,"8/17/18 9:15","18-24","Female","North America, United States","Bachelor_Degree","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","False","False","False","True","True","True","True","Unsure","True"
"761",10166376868,"8/17/18 9:10","18-24","Female","North America, United States","High_school","Middle Class","Twitter","3-4","Yes","No_influence","Doctors","False","False","False","Unsure","False","Unsure","True","Unsure","True","True","True","True"
